rule,family,description,signal_time_fields,uses_only_signal_time_known_fields,selection_signature,raw_event_count,candidate_day_count,selected_price_confirmed_count,selected_queue_unknown_count,unresolved_exit_count,independent_trade_count,independent_win_rate,independent_avg_account_return,independent_median_account_return,independent_equity_multiple,independent_max_drawdown,independent_max_profit,independent_max_loss,independent_profit_loss_ratio,independent_max_consecutive_losses,first_12m_trade_count,first_12m_multiple,second_12m_trade_count,second_12m_multiple,equivalent_rule_count,independent_profitable,merged_d_trade_count,merged_d_win_rate,merged_d_avg_account_return,merged_d_median_account_return,merged_d_equity_multiple,merged_d_max_drawdown,merged_d_max_profit,merged_d_max_loss,merged_d_profit_loss_ratio,merged_d_max_consecutive_losses,acde_trade_count,acde_win_rate,acde_avg_account_return,acde_median_account_return,acde_equity_multiple,acde_max_drawdown,acde_max_profit,acde_max_loss,acde_profit_loss_ratio,acde_max_consecutive_losses,merged_chosen_candidate_day_count,merged_chosen_baseline_day_count,acde_d_count,acde_a_count,acde_e_count,acde_c_count,merged_d_compound_improved,acde_compound_improved,triple_gate_passed,formal_strategy_modified
time_1400_1429__open_eq1__speed_any__amount_ge1_5,SPEED_FREE,14:00~14:29回封；第1次炸板后的回封；回封速度不限；信号前成交额至少前日1.5倍,"open_times_at_signal,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,fb338771201a37dffc161c82a0c9f9d61b73a1ba,894,351,252,99,0,121,0.4462809917355372,0.0022808899423716693,-0.00638961945,1.10127101056013,-0.41653425946135436,0.2365781722004082,-0.151491843543652,1.38791096092435,6,58,1.2600070999125683,63,0.8740196865847398,1,True,122.0,0.45901639344262296,0.0017467442773084149,-0.0098197217691067,1.0470903949636294,-0.44723814526312955,0.2365781722004082,-0.1076336102920695,1.2875376580595093,7.0,145.0,0.4827586206896552,0.01607539924084108,-0.004216385950549281,5.883006725848578,-0.4115747323937585,0.5231929254879739,-0.17629142067722955,1.872719673331464,6.0,345.0,9.0,106.0,17.0,17.0,5.0,False,False,False,False
time_1001_1130__open_1_2__speed_any__recent5_ge10pct,SPEED_FREE,10:01~11:30回封；第1~2次炸板后的回封；回封速度不限；回封前5分钟成交额至少前日10%,"open_times_at_signal,signal_hhmm,signal_recent_5m_amount_vs_prev_day",True,6eb06263f172ee9e9cf828ba5ac86468845fd5ee,4280,481,346,135,0,142,0.4647887323943662,0.0023735814853531384,-0.0027987196654312,1.0983074379604256,-0.4262763174924462,0.146691528204878,-0.1662647956514495,1.2786433201440237,10,72,0.9565175038425762,70,1.1482355874808798,1,True,142.0,0.4647887323943662,0.0023735814853531384,-0.0027987196654312,1.0983074379604256,-0.4262763174924462,0.146691528204878,-0.1662647956514495,1.2786433201440237,10.0,152.0,0.5131578947368421,0.007728375105769813,0.0019184643659610578,2.4513016827903416,-0.4262763174924461,0.18913663535077044,-0.1662647956514495,1.3167257913988846,5.0,481.0,0.0,126.0,7.0,12.0,7.0,False,False,False,False
time_before_1400__open_eq4__speed_ge11,STRUCTURAL_GRID,14:00前回封；第4次炸板后的回封；最后炸板11分钟后回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,242ddeb9abf1ae3380bc0e03d14c4479f2c34fe6,202,133,121,12,0,77,0.45454545454545453,0.0041945600988931,-0.0081617698010868,1.0976873941793004,-0.5917369144104693,0.2884420958080925,-0.1642639231052835,1.3809077217506955,10,42,1.107051724750002,35,0.9915411986979955,1,True,88.0,0.4659090909090909,0.006713784523912123,-0.008015322154875201,1.4066623963485194,-0.4971401839871159,0.2884420958080925,-0.1642639231052835,1.440826755561516,10.0,140.0,0.5928571428571429,0.031383422568920814,0.011533605332550323,48.3197988620983,-0.2581688715713386,0.3687231660523884,-0.14417251000998996,1.9990366393536847,5.0,133.0,30.0,62.0,35.0,32.0,11.0,False,False,False,False
time_1001_1359__open_eq4__speed_ge11,STRUCTURAL_GRID,10:01~13:59回封；第4次炸板后的回封；最后炸板11分钟后回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,eafc27cf59f0b801d4e5ad9f984a81bec26a9bda,201,133,121,12,0,77,0.45454545454545453,0.0041945600988931,-0.0081617698010868,1.0976873941793004,-0.5917369144104693,0.2884420958080925,-0.1642639231052835,1.3809077217506955,10,42,1.107051724750002,35,0.9915411986979955,1,True,88.0,0.4659090909090909,0.006713784523912123,-0.008015322154875201,1.4066623963485194,-0.4971401839871159,0.2884420958080925,-0.1642639231052835,1.440826755561516,10.0,140.0,0.5928571428571429,0.031383422568920814,0.011533605332550323,48.3197988620983,-0.2581688715713386,0.3687231660523884,-0.14417251000998996,1.9990366393536847,5.0,133.0,30.0,62.0,35.0,32.0,11.0,False,False,False,False
time_1300_1454__open_eq3__speed_any__seal_rate_ge70,SPEED_FREE,13:00~14:54回封；第3次炸板后的回封；回封速度不限；信号时全市场首板封住率至少70%,"market_seal_rate,open_times_at_signal,signal_hhmm",True,c19bcfda84913130fc42a3a9338fe02d7adfc9f7,1796,356,300,56,0,135,0.4740740740740741,0.003032000820309674,-0.0049678171901579,1.0953876311860318,-0.5582338049539552,0.2858048076223851,-0.1595638622725343,1.2450249808169906,12,66,0.6831196535455341,69,1.603507709814439,1,True,135.0,0.4740740740740741,0.003032000820309674,-0.0049678171901579,1.0953876311860318,-0.5582338049539552,0.2858048076223851,-0.1595638622725343,1.2450249808169906,12.0,148.0,0.4391891891891892,0.0013329265462995851,-0.006655417145667593,0.8816968477890301,-0.5720540604796349,0.3687231660523884,-0.1595638622725343,1.3495665707057223,10.0,354.0,5.0,118.0,13.0,14.0,3.0,False,False,False,False
time_any__open_eq4__speed_ge11__duration_31_60,TIME_FREE,回封时间不限；第4次炸板后的回封；最后炸板11分钟后回封；首封后31~60分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,8ef23c912959d5bf5902783ad4381d094e7c4797,73,34,29,5,0,26,0.5,0.005492623350493096,-0.0024550201843081,1.0924781519406526,-0.2631852055706164,0.1781115042799343,-0.1495897313735941,1.2607223556186045,6,10,0.9403835776743046,16,1.1617367400678118,1,True,51.0,0.47058823529411764,0.003033242437333181,-0.008752778158325598,1.0722271022001328,-0.3605276565616672,0.1781115042799343,-0.1495897313735941,1.2867628623898377,8.0,131.0,0.6717557251908397,0.044498970921143896,0.02337772455587504,190.84494414527157,-0.21619723955097148,0.4892913885103991,-0.11849477438811166,2.2864631799120123,4.0,33.0,47.0,25.0,42.0,47.0,17.0,False,False,False,False
time_1300_1454__open_any__speed_ge11__break_rate_le50,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板11分钟后回封；信号时累计炸板事件率不超50%,"last_break_to_signal_minutes,market_break_event_rate,signal_hhmm",True,fda3e8f76d77fb25c2bd2b957d23d680f777a65f,169,72,53,19,0,43,0.4418604651162791,0.004568604850513107,-0.0057761134704317,1.0911804355583452,-0.33172378657651935,0.1813358274087592,-0.1293101803360104,1.4836422291376306,7,21,0.9237478293473846,22,1.1812535855475288,1,True,65.0,0.49230769230769234,0.011798368439022598,-0.0031851231919251,1.7497869391585148,-0.39291510527159734,0.4527951871228668,-0.1293101803360104,1.5867620955436008,6.0,135.0,0.6592592592592592,0.046417390587759705,0.020424129636437156,244.63611852638263,-0.21765141906585705,0.5231929254879739,-0.13823939725321072,2.2626061267527073,6.0,72.0,43.0,38.0,37.0,43.0,17.0,False,False,False,False
time_1430_1454__open_any__speed_any__duration_31_60,OPEN_COUNT_FREE+SPEED_FREE,14:30~14:54回封；炸板/回封次数不限；回封速度不限；首封后31~60分钟形成回封,"first_to_signal_minutes,signal_hhmm",True,ab3573af94376ca204155ecc81501875eb679343,704,206,140,66,0,84,0.4523809523809524,0.0031870649605701415,-0.0057019661979623,1.088449193759339,-0.42893781588089197,0.2884144470203034,-0.1762669073000001,1.3914281987338368,7,36,0.992135817799235,48,1.0970768056471811,1,True,98.0,0.47959183673469385,0.00755467305778981,-0.0021761704369,1.7059385398166371,-0.41104440197526426,0.2884775816944691,-0.1762669073000001,1.4943006539533266,7.0,138.0,0.6014492753623188,0.03090079821445401,0.018706146007170976,42.39397975024868,-0.25642936444602527,0.4892913885103991,-0.1762669073000001,1.956362214999882,6.0,193.0,35.0,63.0,35.0,26.0,14.0,False,False,False,False
time_any__open_1_2__speed_any__duration_16_30,TIME_FREE+SPEED_FREE,回封时间不限；第1~2次炸板后的回封；回封速度不限；首封后16~30分钟形成回封,"first_to_signal_minutes,open_times_at_signal",True,113af1fe530824364882982b80773e36138dbbe1,3320,475,337,138,0,137,0.45255474452554745,0.0036356666752740434,-0.0068281652852017,1.0868810695392537,-0.6155750297649042,0.3082331866285716,-0.2119613369912833,1.3765801881325472,10,69,0.553968276986533,68,1.9619915339767309,1,True,137.0,0.45255474452554745,0.0036356666752740434,-0.0068281652852017,1.0868810695392537,-0.6155750297649042,0.3082331866285716,-0.2119613369912833,1.3765801881325472,10.0,153.0,0.47058823529411764,0.008963608682684348,-0.004216385950549281,2.2026450205195105,-0.5158020217803319,0.3687231660523884,-0.2119613369912833,1.4916622190547717,9.0,475.0,0.0,122.0,10.0,11.0,10.0,False,False,False,False
time_any__open_eq4__speed_6_10__duration_ge121,TIME_FREE,回封时间不限；第4次炸板后的回封；最后炸板后6~10分钟回封；首封121分钟后形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,38297c41528d2568f602119d00d2d268469a5dc0,71,62,54,8,0,44,0.4772727272727273,0.00462102461170523,-0.009404222009662,1.083903174624958,-0.28568295246177555,0.3090002845557691,-0.1098246868368515,1.2979800241303028,4,24,0.9650962530792458,20,1.1231037020055212,1,True,65.0,0.47692307692307695,0.005238218998439066,-0.008752778158325598,1.2034783989565943,-0.2827776998095537,0.3090002845557691,-0.1098246868368515,1.3407745748719817,4.0,134.0,0.6417910447761194,0.03525655194947919,0.018851903186904988,62.254012206256945,-0.32732270189589696,0.4892913885103991,-0.17629142067722955,1.767680351292194,4.0,60.0,46.0,44.0,40.0,38.0,12.0,False,False,False,False
time_before_1400__open_ge5__speed_6_10,STRUCTURAL_GRID,14:00前回封；第5次及以后炸板后的回封；最后炸板后6~10分钟回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,37fe780b7d3b3ea0fc317cb4c1b3a0fa09cba10e,238,130,120,10,0,77,0.45454545454545453,0.0034544356368977,-0.0034769175596213,1.0837301156211714,-0.47234134500314495,0.3721270239550671,-0.1192656039362559,1.3740281742586908,4,36,0.98970794441351,41,1.094999915619934,2,True,86.0,0.45348837209302323,0.000869870201136923,-0.00443763603410375,0.9344759713653966,-0.40823598046444,0.1381131795741178,-0.1192656039362559,1.25128307616265,5.0,141.0,0.5319148936170213,0.02274503574410543,0.00498878917582428,13.729671473679872,-0.2817401540366484,0.4892913885103991,-0.14417251000998996,1.8156180073845836,4.0,130.0,31.0,53.0,37.0,39.0,12.0,False,False,False,False
time_1001_1359__open_1_2__speed_any__duration_16_30,SPEED_FREE,10:01~13:59回封；第1~2次炸板后的回封；回封速度不限；首封后16~30分钟形成回封,"first_to_signal_minutes,open_times_at_signal,signal_hhmm",True,4bbeebb3dc98c5e790b60ed0bca17ce5d6b88150,2343,452,331,121,0,139,0.48201438848920863,0.0028413294435400693,-0.003733862956359,1.0832213176021013,-0.5032368996245798,0.2732236251032737,-0.189337554306236,1.2023386955042108,6,71,0.6669526312981625,68,1.6241353085206527,1,True,139.0,0.48201438848920863,0.0028413294435400693,-0.003733862956359,1.0832213176021013,-0.5032368996245798,0.2732236251032737,-0.189337554306236,1.2023386955042108,6.0,150.0,0.44666666666666666,0.0014127713729774314,-0.006622279978362293,0.8804775797603333,-0.5699556289853582,0.2732236251032737,-0.189337554306236,1.3111976260624187,5.0,452.0,0.0,120.0,11.0,12.0,7.0,False,False,False,False
time_1300_1359__open_ge5__speed_any__duration_31_60,SPEED_FREE,13:00~13:59回封；第5次及以后炸板后的回封；回封速度不限；首封后31~60分钟形成回封,"first_to_signal_minutes,open_times_at_signal,signal_hhmm",True,12161e374188cf92b7670ace4e1f1a176e8fec2f,431,81,76,5,0,57,0.5263157894736842,0.003209693600167253,0.0043676885133477,1.0831366020073945,-0.32580178902615353,0.1659870463579606,-0.1514360057072165,1.033067960746141,3,28,1.0088408071663384,29,1.0736447161071334,1,True,74.0,0.5,0.0011512477751915182,0.0008142329691865987,0.9619234026658631,-0.3489482473880118,0.1382973329857442,-0.1514360057072165,1.0512396780591753,3.0,137.0,0.5985401459854015,0.03203378675508297,0.012207405120446,44.72370093906115,-0.24627203651216234,0.4892913885103991,-0.1514360057072165,1.9222347115952592,7.0,81.0,35.0,43.0,39.0,41.0,14.0,False,False,False,False
time_1400_1429__open_any__speed_6_10__main_board,OPEN_COUNT_FREE,14:00~14:29回封；炸板/回封次数不限；最后炸板后6~10分钟回封；仅沪深主板,"last_break_to_signal_minutes,market_segment,signal_hhmm",True,3dea485c113d845c1e13a06d618624904b15c787,427,226,189,37,0,110,0.4636363636363636,0.0024909874776592672,-0.00265176030167295,1.0825608905678625,-0.5718910251402616,0.137297320831579,-0.1098246868368515,1.2843279951060882,8,57,0.7329454078506746,53,1.4770007137945198,1,True,118.0,0.4491525423728814,-0.00010066006360657404,-0.00458142985924905,0.8132979072189124,-0.5359652396189807,0.137297320831579,-0.1098246868368515,1.2210139985764643,7.0,142.0,0.5492957746478874,0.01833213163061833,0.007148204805883746,9.151693141649227,-0.46244631558180127,0.3687231660523884,-0.1098246868368515,1.6453269596086022,7.0,222.0,25.0,89.0,23.0,22.0,8.0,False,False,False,False
time_1300_1454__open_eq1__speed_any__ever_40_150,SPEED_FREE,13:00~14:54回封；第1次炸板后的回封；回封速度不限；信号时全市场已有40~150只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,1f9d39da7d5aee48f129e1a9e437c5fa2fd90dca,4607,433,316,117,0,133,0.48120300751879697,0.002133283604095052,-0.0046360410000001,1.0808647788568218,-0.5539923765359166,0.1652893008992227,-0.1119863555477992,1.1896523518334985,6,63,0.6415556771251193,70,1.68475600387529,1,True,133.0,0.48120300751879697,0.002133283604095052,-0.0046360410000001,1.0808647788568218,-0.5539923765359166,0.1652893008992227,-0.1119863555477992,1.1896523518334985,6.0,149.0,0.5033557046979866,0.013866394189068114,0.0026716272233009,5.1213115052729075,-0.5129380845719858,0.4892913885103991,-0.1666821330911661,1.6795985094235042,5.0,433.0,0.0,110.0,16.0,15.0,8.0,False,False,False,False
time_any__open_eq2__speed_ge11__duration_ge121,TIME_FREE,回封时间不限；第2次炸板后的回封；最后炸板11分钟后回封；首封121分钟后形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,fb88202bec092436648651df5af7220b72815118,409,259,209,50,0,111,0.45045045045045046,0.00301743781980486,-0.007653152120886,1.0784873415320158,-0.4750145761849459,0.2570279719292817,-0.1642639231052835,1.3761231812625363,7,59,1.3605495703772776,52,0.7926850774227608,1,True,117.0,0.42735042735042733,-0.0008428709116457833,-0.008752778158325598,0.6954077794408496,-0.6998529853063052,0.2570279719292817,-0.1642639231052835,1.295364132663944,7.0,140.0,0.5285714285714286,0.015845733016886476,0.00471013239499179,5.861132034074961,-0.3910083772075882,0.3687231660523884,-0.17629142067722955,1.5626066004098118,7.0,253.0,29.0,83.0,25.0,22.0,10.0,False,False,False,False
time_1400_1429__open_any__speed_6_10__break_low_le1,OPEN_COUNT_FREE,14:00~14:29回封；炸板/回封次数不限；最后炸板后6~10分钟回封；最后炸板分钟最低回落不超1%,"last_break_low_depth_pct,last_break_to_signal_minutes,signal_hhmm",True,a6f39360c73dc6348eeb23453799c56e0bcc1e1b,449,231,193,38,0,113,0.4690265486725664,0.002437192182249671,-0.0018331384278742,1.0776085984831125,-0.6229710086469304,0.137297320831579,-0.1098246868368515,1.254881674990596,14,55,0.9354787811777043,58,1.1519327003082591,1,True,119.0,0.46218487394957986,0.0031495916070644406,-0.0034703821754717,1.2055273627137792,-0.4197369539029422,0.137297320831579,-0.1098246868368515,1.3434452467137088,8.0,144.0,0.5486111111111112,0.015758861987186446,0.007148204805883746,6.583805586810905,-0.4719367229263467,0.3687231660523884,-0.14417251000998996,1.5110387894364152,7.0,226.0,20.0,94.0,23.0,19.0,8.0,False,False,False,False
time_1400_1429__open_eq4__speed_2_5,STRUCTURAL_GRID,14:00~14:29回封；第4次炸板后的回封；最后炸板后2~5分钟回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,02a4da5527081b31682903422f4c811d6c8eb489,253,138,119,19,0,76,0.4605263157894737,0.0032773821670829023,-0.0057733317715701,1.0760944827872567,-0.39444625734857985,0.2971055310979901,-0.1314854677354839,1.3337874602795803,6,37,1.1793005964136538,39,0.9124853205872577,1,True,89.0,0.43820224719101125,-0.0019092316889675047,-0.0072821321548,0.7276672496598245,-0.5449585109209008,0.137297320831579,-0.1314854677354839,1.1782000233087477,7.0,136.0,0.5441176470588235,0.025988094925710872,0.005808316462720236,21.2369862569179,-0.31003731255051725,0.3687231660523884,-0.13823939725321072,2.0835725676605534,5.0,136.0,30.0,59.0,29.0,36.0,12.0,False,False,False,False
time_any__open_ge5__speed_6_10__duration_ge121,TIME_FREE,回封时间不限；第5次及以后炸板后的回封；最后炸板后6~10分钟回封；首封121分钟后形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,24ab2c56af68b4e008c4bcc8a8d6fb06bb2e9596,195,113,99,14,0,68,0.5147058823529411,0.0029234619810302935,0.0018766508193608,1.0752463986377572,-0.3992864648785054,0.1813358274087592,-0.11585787828,1.065441101896562,5,35,0.9271214719235913,33,1.1597686292464318,1,True,84.0,0.4642857142857143,0.012113518734343827,-0.00411341534260085,2.1010145267219973,-0.251902325392537,0.4527951871228668,-0.11585787828,1.7633123365113779,4.0,143.0,0.5594405594405595,0.03068706087965087,0.008292640894970553,41.921069699297426,-0.22970534744710858,0.4892913885103991,-0.13823939725321072,2.065303764148546,4.0,107.0,45.0,56.0,39.0,34.0,14.0,True,False,False,False
time_0930_1000__open_eq2__speed_any__growth_board,SPEED_FREE,09:30~10:00回封；第2次炸板后的回封；回封速度不限；仅创业板或科创板,"market_segment,open_times_at_signal,signal_hhmm",True,ea2c276e0f1511981408863b79abb4d264b10f39,113,72,55,17,0,43,0.4418604651162791,0.004472100996508239,-0.008372512005,1.0751538402120018,-0.399175757841823,0.2563949611826089,-0.1181611004948127,1.4677177402420654,5,19,0.8964457050499659,24,1.1993518783740222,3,True,64.0,0.484375,0.014561611707701382,-0.0018144907321691,2.0347378539984127,-0.3747697529008307,0.4527951871228668,-0.1181611004948127,1.7548139819087432,5.0,140.0,0.6428571428571429,0.04200091807306672,0.026149675496300546,174.91169421411405,-0.25174813011055663,0.4892913885103991,-0.14417251000998996,1.9791078810904659,5.0,72.0,41.0,43.0,40.0,42.0,15.0,True,False,False,False
time_1300_1454__open_2_3__speed_any__ever_40_100,SPEED_FREE,13:00~14:54回封；第2~3次炸板后的回封；回封速度不限；信号时全市场已有40~100只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,dac49dda51d3791bdb6061a60d8641759332577e,4095,409,325,84,0,138,0.43478260869565216,0.0023940697584670058,-0.00646325838663505,1.0748562614205586,-0.4654919246617927,0.2858048076223851,-0.1293101803360104,1.4442268078827227,8,67,1.0784287330972473,71,0.9966873363375355,1,True,139.0,0.41007194244604317,-0.0009944921079468856,-0.0072235195032419,0.6797567926505453,-0.5909832275467677,0.2858048076223851,-0.1293101803360104,1.3752959777063256,10.0,154.0,0.4935064935064935,0.01045115834833086,-0.0035083113012897003,3.226482461026693,-0.6264090531493971,0.4892913885103991,-0.14417251000998996,1.5698243549763418,8.0,409.0,7.0,115.0,18.0,17.0,4.0,False,False,False,False
time_1400_1454__open_eq2__speed_any__recent5_ge5pct,SPEED_FREE,14:00~14:54回封；第2次炸板后的回封；回封速度不限；回封前5分钟成交额至少前日5%,"open_times_at_signal,signal_hhmm,signal_recent_5m_amount_vs_prev_day",True,7488d062396deb8e5a9d683dfe141b9e80b90586,1283,402,290,112,0,129,0.3953488372093023,0.0024260095284763506,-0.0080532708000001,1.0743243621743643,-0.5381090116077271,0.2877539667175889,-0.1488664838733775,1.7070422710776558,9,67,1.472713988483682,62,0.7294860852652706,1,True,132.0,0.38636363636363635,0.0018633822962786605,-0.008067737333478299,1.0237782859023343,-0.566452274284693,0.2877539667175889,-0.1488664838733775,1.735005818691981,9.0,149.0,0.436241610738255,0.009389845585428725,-0.0055247986020876,2.6569483049831755,-0.2979790864648827,0.3687231660523884,-0.17629142067722955,1.8686670489108035,6.0,395.0,11.0,104.0,22.0,19.0,4.0,False,False,False,False
